State,Latitude,Longitude,County/Parish,Health Inspection Rating
VA,36.9873,-79.885,Franklin,4.0
VA,36.9898,-78.223,Charlotte,2.0
VA,36.9925,-79.902,Franklin,4.0
VA,37.012,-76.366,Hampton City,2.0
VA,37.0345,-76.456,Newport News City,2.0
VA,37.0387,-77.079,Sussex,4.0
VA,37.0442,-78.933,Campbell,4.0
VA,37.0451,-76.431,Hampton City,4.0
VA,37.0497,-76.476,Newport News City,3.0
VA,37.0499,-76.413,Hampton City,1.0
VA,37.0501,-76.396,Hampton City,3.0
VA,37.0691,-80.759,Pulaski,4.0
VA,37.0718,-78.002,Nottoway,3.0
VA,37.0918,-76.45,Newport News City,4.0
VA,37.0941,-81.811,Tazewell,5.0
VA,37.1043,-76.506,Newport News City,1.0
VA,37.1137,-80.683,Pulaski,2.0
VA,37.1213,-79.288,Campbell,4.0
VA,37.1246,-76.52,Newport News City,2.0
VA,37.1256,-81.491,Tazewell,4.0
VA,37.1294,-76.406,Poquoson,1.0
VA,37.1297,-80.569,Radford City,4.0
VA,37.1458,-76.51,Newport News City,2.0
VA,37.152,-82.459,Dickenson,3.0
VA,37.1625,-76.462,York,4.0
VA,37.1774,-81.145,Bland,4.0
VA,37.1842,-77.484,Petersburg City,5.0
VA,37.187,-80.408,Montgomery,2.0
VA,37.1879,-77.377,Petersburg City,1.0
VA,37.1951,-76.489,York,2.0
VA,37.2004,-80.422,Montgomery,5.0
VA,37.2051,-79.99,Roanoke,4.0
VA,37.206,-77.381,Petersburg City,2.0
VA,37.2167,-77.447,Petersburg City,4.0
VA,37.2229,-79.966,Roanoke City,4.0
VA,37.2335,-79.972,Roanoke City,2.0
VA,37.2389,-76.765,James City,2.0
VA,37.2417,-81.243,Tazewell,1.0
VA,37.2467,-76.728,James City,3.0
VA,37.2565,-76.807,James City,4.0
VA,37.2597,-79.948,Roanoke City,1.0
VA,37.2629,-79.978,Roanoke City,3.0
VA,37.2634,-80.014,Roanoke,4.0
VA,37.2641,-77.326,Hopewell City,1.0
VA,37.2655,-77.398,Chesterfield,1.0
VA,37.2711,-79.885,Roanoke,3.0
VA,37.2766,-80.022,Salem City,4.0
VA,37.2778,-79.94,Roanoke City,4.0
VA,37.2794,-80.013,Roanoke City,5.0
VA,37.2799,-80.128,Salem City,3.0
VA,37.2816,-76.724,James City,2.839160839160839
VA,37.286,-77.289,Hopewell City,1.0
VA,37.2928,-78.397,Prince Edward,2.0
VA,37.2931,-80.059,Salem City,4.0
VA,37.2943,-79.901,Roanoke City,4.0
VA,37.2963,-82.058,Buchanan,4.0
VA,37.3004,-79.891,Roanoke City,3.0
VA,37.3096,-78.422,Prince Edward,1.0
VA,37.3121,-79.502,Bedford,4.0
VA,37.3217,-79.945,Roanoke City,4.0
VA,37.3268,-76.761,James City,5.0
VA,37.3343,-79.176,Lynchburg City,4.0
VA,37.3362,-77.984,Amelia,2.0
VA,37.3463,-78.826,Appomattox,3.0
VA,37.3523,-79.516,Bedford,1.0
VA,37.3532,-77.484,Chesterfield,2.0
VA,37.3549,-79.241,Lynchburg City,2.0
VA,37.3683,-79.181,Lynchburg City,1.0
VA,37.3829,-77.507,Chesterfield,2.0
VA,37.3879,-80.826,Giles,4.0
VA,37.3943,-79.912,Botetourt,3.0
VA,37.4034,-79.142,Lynchburg City,4.0
VA,37.4109,-79.172,Lynchburg City,3.0
VA,37.4126,-79.177,Lynchburg City,4.0
VA,37.4137,-79.181,Lynchburg City,1.0
VA,37.4151,-76.527,Gloucester,4.0
VA,37.4206,-79.915,Botetourt,5.0
VA,37.4209,-76.543,Gloucester,3.0
VA,37.4293,-76.323,Mathews,3.0
VA,37.4519,-79.19,Lynchburg City,5.0
VA,37.4623,-77.663,Chesterfield,5.0
VA,37.4746,-75.864,Northampton,1.0
VA,37.494,-77.47,Richmond City,1.0
VA,37.4969,-77.563,Chesterfield,1.0
VA,37.5063,-77.525,Richmond City,3.0
VA,37.5197,-77.481,Richmond City,1.0
VA,37.5212,-79.88,Botetourt,4.0
VA,37.5235,-77.616,Chesterfield,2.0
VA,37.5374,-77.53,Richmond City,1.0
VA,37.5412,-77.472,Richmond City,2.0
VA,37.5434,-77.311,Henrico,1.0
VA,37.5435,-78.466,Buckingham,3.0
VA,37.5629,-76.798,King William,2.0
VA,37.5707,-77.449,Richmond City,5.0
VA,37.5774,-79.037,Amherst,3.0
VA,37.5878,-77.506,Henrico,1.0
VA,37.5886,-77.468,Henrico,1.0
VA,37.5974,-77.459,Henrico,3.0
VA,37.603,-76.598,Middlesex,3.0
VA,37.6051,-77.533,Henrico,1.0
VA,37.607,-77.549,Henrico,1.0
VA,37.609,-77.633,Goochland,2.0
VA,37.6093,-76.508,Middlesex,2.0
VA,37.615,-77.636,Goochland,1.0
VA,37.6168,-77.472,Henrico,1.0
VA,37.6205,-77.623,Henrico,2.0
VA,37.6233,-77.341,Hanover,1.0
VA,37.6247,-77.343,Hanover,4.0
VA,37.6283,-77.353,Hanover,3.0
VA,37.6304,-77.571,Henrico,1.0
VA,37.6318,-77.584,Henrico,2.839160839160839
VA,37.639,-77.493,Henrico,1.0
VA,37.6537,-77.636,Henrico,4.0
VA,37.6733,-77.522,Henrico,1.0
VA,37.677,-76.4,Lancaster,4.0
VA,37.715,-76.383,Lancaster,2.0
VA,37.7452,-77.928,Goochland,3.0
VA,37.7507,-79.35,Buena Vista City,2.0
VA,37.7592,-75.625,Accomack,3.0
VA,37.7672,-77.496,Hanover,1.0
VA,37.7697,-78.215,Fluvanna,2.0
VA,37.7758,-79.442,Lexington City,4.0
VA,37.7811,-79.46,Lexington City,4.0
VA,37.7899,-79.885,Alleghany,5.0
VA,37.817,-79.806,Alleghany,3.0
VA,37.8195,-79.813,Alleghany,5.0
VA,37.9232,-76.871,Essex,2.0
VA,37.9627,-76.774,Richmond,2.0
VA,37.9743,-79.85,Bath,4.0
VA,38.0003,-78.464,Albemarle,2.0
VA,38.0214,-78.005,Louisa,3.0
VA,38.0291,-78.439,Albemarle,4.0
VA,38.0472,-77.355,Caroline,2.0
VA,38.0562,-78.501,Charlottesville City,2.0
VA,38.0572,-78.493,Albemarle,5.0
VA,38.0675,-78.924,Waynesboro City,3.0
VA,38.0675,-78.9,Waynesboro City,4.0
VA,38.0696,-78.494,Albemarle,3.0
VA,38.0701,-78.48,Albemarle,2.0
VA,38.0741,-78.475,Albemarle,3.0
VA,38.0864,-78.484,Albemarle,3.0
VA,38.0923,-78.993,Augusta,2.0
VA,38.094,-78.989,Augusta,5.0
VA,38.1036,-78.969,Augusta,5.0
VA,38.1582,-79.06,Staunton City,2.0
VA,38.162,-79.068,Staunton City,2.0
VA,38.2539,-78.116,Orange,4.0
VA,38.2639,-76.983,Westmoreland,2.0
VA,38.2759,-77.195,King George,2.0
VA,38.2888,-77.547,Spotsylvania,3.0
VA,38.2913,-77.526,Spotsylvania,2.0
VA,38.293,-78.438,Greene,4.0
VA,38.3031,-77.449,Stafford,2.0
VA,38.3398,-78.206,Madison,4.0
VA,38.3681,-77.509,Stafford,3.0
VA,38.3684,-77.509,Stafford,2.0
VA,38.374,-78.322,Madison,3.0
VA,38.3824,-78.971,Rockingham,4.0
VA,38.4357,-78.887,Harrisonburg City,1.0
VA,38.439,-78.856,Harrisonburg City,2.0
VA,38.4422,-78.874,Harrisonburg City,5.0
VA,38.4439,-78.019,Culpeper,3.0
VA,38.459,-78.014,Culpeper,3.0
VA,38.4829,-78.871,Rockingham,4.0
VA,38.6473,-78.655,Shenandoah,4.0
VA,38.6506,-77.274,Prince William,2.0
VA,38.6631,-78.471,Page,2.0
VA,38.6875,-77.275,Prince William,3.0
VA,38.7092,-77.19,Fairfax,4.0
VA,38.7142,-77.81,Fauquier,3.0
VA,38.732,-77.799,Fauquier,1.0
VA,38.734,-77.058,Fairfax,2.0
VA,38.7378,-77.078,Fairfax,1.0
VA,38.7663,-77.456,Manassas City,4.0
VA,38.7674,-77.203,Fairfax,4.0
VA,38.7687,-77.505,Manassas City,4.0
VA,38.7835,-77.655,Prince William,3.0
VA,38.7848,-77.279,Fairfax,3.0
VA,38.8035,-77.605,Prince William,2.0
VA,38.8118,-77.191,Fairfax,2.0
VA,38.8156,-77.073,Alexandria City,4.0
VA,38.8273,-77.075,Alexandria City,2.0
VA,38.8364,-77.177,Fairfax,2.0
VA,38.8365,-77.113,Alexandria City,4.0
VA,38.8491,-77.315,Fairfax City,2.0
VA,38.8519,-77.119,Fairfax,5.0
VA,38.8574,-77.056,Arlington,3.0
VA,38.8611,-77.129,Arlington,1.0
VA,38.8628,-78.519,Shenandoah,5.0
VA,38.865,-77.264,Fairfax City,3.0
VA,38.871,-78.515,Shenandoah,1.0
VA,38.8734,-77.378,Fairfax,2.0
VA,38.8811,-77.113,Arlington,3.0
VA,38.8907,-77.221,Fairfax,4.0
VA,38.8961,-77.105,Arlington,1.0
VA,38.9065,-77.163,Fairfax,2.839160839160839
VA,38.9205,-77.154,Fairfax,4.0
VA,38.9246,-77.417,Fairfax,2.0
VA,38.9309,-78.199,Warren,2.0
VA,38.9476,-78.211,Warren,5.0
VA,39.0231,-77.388,Loudoun,2.0
VA,39.0311,-77.453,Loudoun,4.0
VA,39.048,-77.377,Loudoun,4.0
VA,39.1203,-77.567,Loudoun,2.0
VA,39.1204,-77.573,Loudoun,4.0
VA,39.1489,-77.98,Clarke,1.0
VA,39.1709,-78.164,Winchester City,1.0
VA,39.2011,-78.212,Frederick,5.0
VA,39.2031,-78.176,Frederick,3.0
VA,39.2059,-78.168,Frederick,1.0
VT,42.7628,-72.508,Windham,1.0
VT,42.8421,-72.563,Windham,5.0
VT,42.8446,-72.566,Windham,3.0
VT,42.8693,-73.205,Bennington,1.0
VT,42.8717,-73.191,Bennington,2.0
VT,42.8734,-73.207,Bennington,2.0
VT,42.885,-73.197,Bennington,3.0
VT,43.3011,-72.507,Windsor,2.0
VT,43.3979,-72.697,Windsor,3.0
VT,43.4351,-72.397,Windsor,4.0
VT,43.5939,-72.961,Rutland,3.0
VT,43.598,-72.961,Rutland,2.0
VT,43.6113,-72.975,Rutland,3.0
VT,43.9446,-72.61,Orange,4.0
VT,43.9994,-73.17,Addison,3.0
VT,44.1466,-72.665,Washington,3.0
VT,44.191,-72.489,Washington,4.0
VT,44.196,-72.521,Washington,2.0
VT,44.2174,-72.555,Washington,2.9393939393939394
VT,44.357,-73.248,Chittenden,5.0
VT,44.4453,-72.012,Caledonia,1.0
VT,44.4806,-73.207,Chittenden,1.0
VT,44.5035,-73.151,Chittenden,2.0
VT,44.5134,-71.996,Caledonia,5.0
VT,44.515,-73.262,Chittenden,1.0
VT,44.5162,-73.26,Chittenden,4.0
VT,44.5541,-72.59,Lamoille,3.0
VT,44.5803,-72.287,Orleans,4.0
VT,44.6644,-72.216,Orleans,2.0
VT,44.7864,-72.189,Orleans,3.0
VT,44.8051,-73.069,Franklin,4.0
VT,44.8099,-73.074,Franklin,5.0
VT,44.8271,-73.069,Franklin,3.0
VT,44.9417,-72.203,Orleans,4.0
WA,45.5888,-122.406,Clark,3.0
WA,45.6153,-122.519,Clark,3.0
